track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_genre
4uwAnyPO2rGl1JvuDSvZlg,Anywhere With You - Live from the Wiltern Theatre,26,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.456,0.763,5,1,-8.882,0.0353,0.00343,1.13e-05,0.298,0.495,76.009,219392,4,rock
0xBsSwhZVwdfh5nDgqi32W,Alone With You / Stand By Me - Live from the Wiltern Theatre,25,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.395,0.429,7,1,-12.272,0.033,0.0974,2.87e-06,0.986,0.27,107.927,384896,4,rock
30oe3uIDGxvppRMGvohoJj,Yee Haw - Live from the Wiltern Theatre,25,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.546,0.874,7,1,-9.252,0.0546,0.00439,0.00193,0.908,0.507,128.996,213760,4,rock
5yNYF5f3DpOlRhEVBms2Rn,On the Boat Again - Live from the Wiltern Theatre,24,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.537,0.715,7,1,-10.99,0.0398,0.157,2.41e-05,0.931,0.544,94.078,236363,4,rock
54IOomZc6531e16lwqoflh,Down to the Honky Tonk - Live from the Wiltern Theatre,24,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.374,0.844,3,1,-9.76,0.0878,0.0383,0.00102,0.735,0.514,164.168,343744,4,rock
1SD2QBnsRggQPpgoG4ZmxG,The Grass Is Always Greener - Live from the Wiltern Theatre,23,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.446,0.803,10,1,-10.133,0.055,0.104,3.74e-06,0.888,0.75,157.898,205205,4,rock
2ommxTGddb9w9EyWolLX69,Catch a Cold One - Live from the Wiltern Theatre,23,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.551,0.823,3,1,-10.023,0.0526,0.137,2.15e-06,0.405,0.69,149.853,117173,4,rock
604kdjS63zwoad1DmHqsPD,Homemade - Live from the Wiltern Theatre,23,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.493,0.546,6,1,-11.386,0.0488,0.02,0.0,0.972,0.447,145.907,312205,4,rock
2uyKanTGlCunWKGJjIdRcZ,Days of Gold - Live from the Wiltern Theatre,22,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.534,0.867,5,0,-9.947,0.0922,0.0172,0.000898,0.979,0.524,110.943,227413,4,rock
4ogXm37KBF8OEHY6lXlAud,Longhaired Redneck (feat. Tyler Booth) - Live from the Wiltern Theatre,22,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.456,0.627,6,1,-10.451,0.0412,0.369,2.06e-06,0.988,0.555,98.01,168741,4,rock
6Wf02Ct26cPtcMFzNs44Ep,I Was Jack (You Were Diane) - Live from the Wiltern Theatre,22,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.59,0.74,6,1,-10.549,0.111,0.0601,0.0,0.388,0.315,94.023,265392,4,rock
2sgriZ85WyeC1BoltY7G4E,Beachin' - Live from the Wiltern Theatre,22,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.627,0.794,6,1,-10.567,0.0583,0.0538,3.16e-06,0.338,0.578,90.924,172917,4,rock
1tfqgNAR9muSX3hyhMoPJj,Best Thing Since Backroads - Live from the Wiltern Theatre,22,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.499,0.683,7,1,-9.947,0.0313,0.0389,0.00016,0.671,0.42,77.952,206389,4,rock
0oEHQs0MYRM0JjbAWRw3GT,Don't Rock the Jukebox - Live from the Wiltern Theatre,21,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.469,0.721,6,1,-10.97,0.0409,0.108,1.65e-06,0.457,0.715,78.879,181608,4,rock
2JbgQvQXrOJKQR2O7KNJpP,American Country Love Song - Live from the Wiltern Theatre,21,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.487,0.736,8,1,-10.471,0.0355,0.0265,6.27e-05,0.964,0.5,104.0,277312,4,rock
4zG8cJxyeZjYady6MIjWeT,8 Second Ride - Live from the Wiltern Theatre,21,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.479,0.779,7,1,-9.861,0.0345,0.0032,0.000333,0.67,0.547,91.95,208149,4,rock
1Q24lrMkoLrf5tzlirgJhh,Miss You - Live from the Wiltern Theatre,20,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles,spotify:album:3bueDQEMFcyT5rYgTwkFJh,0.598,0.68,9,0,-11.262,0.0323,0.00375,0.0891,0.892,0.56,108.058,360523,4,rock
6CHMQFmQrnuHeASXVweSMv,It's Your Amazing Grace (with Daryl Hall & Dave Stewart),29,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,60,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Glen Campbell Duets: Ghost On The Canvas Sessions,spotify:album:5YFkGhaiIJVkOqfmq3IvAw,0.536,0.585,7,1,-5.8,0.0246,0.0642,0.000189,0.317,0.229,100.034,183282,4,rock
4dUNjmzevFyIfZThyGfaMw,Outlaws and Mustangs,36,2v7wIbCkIzxOfT3GnqCexD,Cody Jinks,63,"['classic texas country', 'modern southern rock', 'outlaw country']",Change the Game,spotify:album:4Fjn8d1BEOZhlDIoUyZo8K,0.456,0.867,6,1,-4.401,0.0284,0.00235,0.000321,0.156,0.539,96.633,240026,4,rock
6d2JJCLcg02uteyuvFVmCq,Wild God,59,4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,60,"['alternative rock', 'chamber pop', 'permanent wave', 'singer-songwriter']",Wild God,spotify:album:0mDWCfytbtRYgiWzjUQrnp,0.25,0.67,7,1,-7.194,0.0626,0.405,1.48e-06,0.223,0.637,165.889,319107,4,rock
7doCPp2g3W4cZ3K66zDH2J,IT WAS GREAT AND WE DIDN'T EVEN KNOW,36,1gwTohHbTpE3qdPyDvnOEu,The Holdup,45,"['reggae fusion', 'reggae rock']",IT WAS GREAT AND WE DIDN'T EVEN KNOW,spotify:album:3T8Q5pjqG8GxeG8jdMnmtI,0.777,0.552,4,1,-9.297,0.0378,0.116,0.346,0.128,0.814,130.994,177710,4,rock
3dpSEMNMajGGCeUrUZDxL1,Out of My League - Chill AF,40,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,66,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",Out of My League (Chill AF),spotify:album:1UXKnbK1xgkrVG8L7LQqii,0.48,0.857,1,1,-4.356,0.0294,0.208,0.0164,0.242,0.462,172.471,219087,4,rock
1sNgw0JHNySPLFFiXYiS4h,Crazy (Theatrical Version),44,3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,62,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']","Crazy (Theatrical Version) [From the Inspired By Soundtrack ""Unsung Hero""]",spotify:album:2ilQHHZNq67GXNVhaOS8up,0.502,0.873,2,1,-6.356,0.0656,0.123,0.000382,0.0665,0.0949,101.876,170073,4,rock
13ZOxuowJNhbKqIANs8Kf8,Holy Forever,46,0XJ5RIvhlOL0harjI9jZvX,I AM THEY,52,"['ccm', 'christian alternative rock', 'christian music']",Chapel Sessions Vol. 2,spotify:album:6MQFiwdzCIAD3Pt1B0sMlJ,0.521,0.427,11,1,-8.23,0.0316,0.713,0.0,0.1,0.331,140.588,233192,4,rock
2QTkwq5O5RWPSMOv3AMLJn,Wonderland,39,1Jl8u1U1GtBlwocZK5LWZv,JJ Grey & Mofro,51,"['jam band', 'modern blues', 'modern blues rock', 'swamp rock']",Olustee,spotify:album:1TK4IGwafhUenf6NTJsVPH,0.556,0.928,5,1,-5.317,0.0862,0.0132,1.6e-05,0.189,0.639,140.347,214413,4,rock
1euPGfGlqYXKWmly5jGRk1,Glory And My Good,35,5WcisvYoq6332gCUX039Jd,We Are Messengers,58,"['ccm', 'christian alternative rock', 'christian music']",Where The Joy Is,spotify:album:4zuIzG6tqt3ovxM1BC5Yyc,0.578,0.766,1,1,-5.829,0.0331,0.0029,2.58e-05,0.0769,0.359,94.946,195356,4,rock
1xIPf4xxI0AXxox2NrcznA,To Live,33,3WUUtA45g7X0jbeywZz888,Anders Osborne,41,"['jam band', 'louisiana blues', 'modern blues', 'modern blues rock', 'new americana', 'new orleans blues']",To Live,spotify:album:6LXRv21ad4i88iTdNLpMVs,0.539,0.578,6,0,-6.079,0.029,3.41e-05,1.74e-05,0.185,0.321,103.032,291956,4,rock
31GM50Irod8OnsxOfwAmXB,Jireh,48,0XJ5RIvhlOL0harjI9jZvX,I AM THEY,52,"['ccm', 'christian alternative rock', 'christian music']",Jireh,spotify:album:6HMlAW4DbRIxCR93yYi2GT,0.49,0.513,0,1,-5.832,0.0367,0.425,0.0,0.157,0.232,145.741,206507,4,rock
0ZjSPaQetMbISiOX29JPCa,Black and Blue,42,6DlKk9ibc9dCgvyNPGNXdH,The K's,47,"['britpop revival', 'english indie rock', 'liverpool indie']",Black and Blue,spotify:album:3Fb2CtRLLUdvTrvnODxW5u,0.349,0.958,1,1,-5.814,0.243,0.000484,2.71e-05,0.095,0.462,180.251,211965,4,rock
7cppJoWsVXvMZDbv8bHQNA,What Are We Waiting For? (Gregatron Remix),43,3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,62,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']",What Are We Waiting For? (Gregatron Remix),spotify:album:4uH31kFJI6iLJogC6gQHJ4,0.588,0.905,6,1,-2.646,0.0664,0.0109,0.0,0.145,0.525,116.844,189729,4,rock
6Z7ZhTUMExXiwVDwndgLYE,Eat It and Beat It,34,58ehndX799ZV9Jcv6IefJ1,Sheer Mag,36,"['indie punk', 'indie rock', 'philly indie']",Playing Favorites,spotify:album:2R7crs7YbXoJrjzb7IOEEq,0.256,0.93,9,1,-2.667,0.06,4.72e-06,0.157,0.358,0.398,145.795,248666,4,rock
7g1IgpwRcTEbsMMqWLMJxg,On A Breeze,37,1Jl8u1U1GtBlwocZK5LWZv,JJ Grey & Mofro,51,"['jam band', 'modern blues', 'modern blues rock', 'swamp rock']",Olustee,spotify:album:1TK4IGwafhUenf6NTJsVPH,0.306,0.418,2,1,-8.804,0.0343,0.0542,0.0033,0.118,0.186,94.793,275400,4,rock
4q3kmQlkbe0v4NfWElYeS2,Silver Strings,48,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL,0.742,0.577,6,0,-7.532,0.0359,0.255,0.146,0.116,0.968,120.006,208860,4,rock
469d5BNae99knRggeaqA0n,Up and Comer,41,27nD8P491xX8UzG3j01eIY,SPRINTS,39,"['crank wave', 'irish indie rock', 'irish post-punk']",Letter to Self,spotify:album:1PTPBDLcqveMGkymgIqZoZ,0.307,0.717,6,0,-5.656,0.0758,0.0183,0.000349,0.132,0.16,92.739,226385,4,rock
54FRYAer1rLPLE7IcIrO0d,The View - Andrew VanWyngarden Remix,36,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,63,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']",Good News For People Who Love Bad News: 20th Anniversary Expanded Edition,spotify:album:4shtY07GMKUL0FJhctApwo,0.715,0.877,0,1,-4.145,0.034,0.00484,0.0577,0.548,0.662,123.01,305125,4,rock
6nIoYpfSvie3Ln46dyi8FC,冬と春,75,6rs1KAoQnFalSqSU4LTh8g,back number,71,"['j-pop', 'j-rock']",冬と春,spotify:album:58cT2BXPIvkR4kFP4b6xaN,0.47,0.768,3,1,-4.039,0.0403,0.0407,0.0,0.352,0.522,152.105,256787,4,rock
11grGgqv8uiPqraNg06DAk,The Sea,37,1Jl8u1U1GtBlwocZK5LWZv,JJ Grey & Mofro,51,"['jam band', 'modern blues', 'modern blues rock', 'swamp rock']",Olustee,spotify:album:1TK4IGwafhUenf6NTJsVPH,0.35,0.261,9,0,-10.833,0.0294,0.598,0.000243,0.102,0.159,72.976,285405,4,rock
65I8H1ch0hEJb7Xho5rAnx,Wicked & Riled,38,7jgZFR40bWjwOrRCOZFB02,Tribal Seeds,53,"['reggae rock', 'west coast reggae']",Ancient Blood,spotify:album:6AbCyd00axppv60k7IlfLr,0.703,0.817,6,1,-4.619,0.364,0.188,0.0,0.242,0.856,75.023,249046,4,rock
2tYZOtgQxJF8sxR3kpeqyR,The Boy From Beckenham,37,1Yt0NXI2k1f0y884jJduBj,Andy Timmons,36,"['instrumental rock', 'shred']",The Boy From Beckenham,spotify:album:66kcU4aFyNz43AK71YbRBT,0.523,0.812,9,1,-5.852,0.0344,0.000317,0.123,0.311,0.468,137.097,194394,4,rock
5TRhNOMl3IWT70i80CKQix,Rooster,37,1Jl8u1U1GtBlwocZK5LWZv,JJ Grey & Mofro,51,"['jam band', 'modern blues', 'modern blues rock', 'swamp rock']",Olustee,spotify:album:1TK4IGwafhUenf6NTJsVPH,0.73,0.892,2,1,-6.732,0.0667,0.00684,0.102,0.203,0.325,96.076,291335,4,rock
75s0DAX1oqlVu8lDt1qNyj,You Never Know,41,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,62,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",All in Good Time,spotify:album:6kVfufglPPPTLPWQkvHPaR,0.522,0.289,0,1,-12.75,0.0314,0.447,0.0242,0.109,0.492,125.24,290585,4,rock
5E2xmbCrj9n6GnjnRRRsaQ,The Eagles and the Beatles,41,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL,0.582,0.649,11,1,-6.832,0.0389,0.0398,0.00837,0.118,0.617,93.052,190000,4,rock
5CmIRNQ9FUYzcz1Tfyfszu,Poke Chop,48,34w4buoGaDHgbi1TQzQadN,CC Adcock & The Lafayette Marquis,29,['swamp rock'],"Poke Chop (From ""Road House"")",spotify:album:6A6dXPFDust6vMzNkTArr2,0.653,0.89,2,1,-9.589,0.0429,0.00118,0.0769,0.185,0.881,141.793,209823,4,rock
4wWCvyD3Ju83FR8Ung35x7,Cancel And Cut,31,46OZe7BgkZhisNbEMW4oqq,Enjoy,44,"['indie garage rock', 'oc indie']",Deep Cuts (2011-2016),spotify:album:6qFRFt1jc3rxdivNfEOior,0.645,0.648,1,0,-15.665,0.087,0.0129,0.488,0.448,0.479,107.505,158093,4,rock
42IywCSd29OYc49Nfpxzcb,United States Of Division,54,5a2EaR3hamoenG9rDuVn8j,Prince,68,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",United States Of Division,spotify:album:2SCgxaMeSnN22J653SEp6Q,0.797,0.772,8,1,-5.874,0.0493,0.0177,6.16e-06,0.0597,0.443,101.173,378806,4,rock
7ueGnvQD6Hd5fxzDhkbGJ0,Growin' Up,33,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.61,0.839,0,1,-5.749,0.0691,0.346,0.0,0.128,0.746,132.256,186602,4,rock
2EnWQdTClmeDSt4vvmT5oH,Rosalita (Come Out Tonight),31,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.273,0.95,5,1,-4.414,0.091,0.0268,6.48e-05,0.203,0.767,155.014,421900,4,rock
2xsLFWnmu3PUVGDqDmLzbF,Spirit in the Night,31,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.472,0.779,4,0,-4.726,0.0858,0.333,8.13e-06,0.323,0.574,124.951,298798,4,rock
6ZJNb0lBLZyiWwTSqqt3gg,Born to Run,30,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.285,0.946,4,1,-3.985,0.0907,0.00505,1.39e-05,0.168,0.64,146.342,270333,4,rock
1NqDl0XjVqIG3zt0GWsTem,Thunder Road,30,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.372,0.799,5,1,-4.633,0.0374,0.608,7.66e-06,0.414,0.663,140.642,288867,4,rock
3wwfVvTMxuCwT4iMkQneiG,Tenth Avenue Freeze-Out,29,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.699,0.805,2,0,-3.837,0.0341,0.429,0.0,0.076,0.908,116.792,190933,4,rock
3WQNUbO4xDGyhvJ0cwkpSQ,"4th of July, Asbury Park (Sandy)",30,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.488,0.642,0,1,-8.371,0.0352,0.201,8.93e-06,0.189,0.48,102.167,335933,4,rock
34MjPwWi6lpgw3PCAO3Kq5,Badlands,29,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.595,0.821,4,1,-6.151,0.052,0.0817,1.06e-05,0.183,0.805,122.584,242367,4,rock
2Ok8afCiphwHQsY7kM1hZL,Prove It All Night,28,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.451,0.789,6,0,-6.182,0.0309,0.0184,2.06e-05,0.118,0.842,114.216,238761,4,rock
1BvSzlhNc8phCbjjBRxHVx,Hungry Heart,28,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.638,0.92,8,1,-5.842,0.0278,0.053,0.00244,0.0837,0.971,109.83,199452,4,rock
0xL4buEl6suH1z4lgBJTZ7,The River,29,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.585,0.632,7,1,-8.329,0.0295,0.175,1.39e-05,0.213,0.614,117.489,299808,4,rock
4rRfPm15Ka5wxUbd8lD7Z3,Atlantic City,28,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.471,0.545,4,1,-6.053,0.0347,0.277,0.0,0.361,0.373,108.351,237812,4,rock
6ObIV06AsRGWmZYuqnKmYA,Dancing In the Dark,28,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.529,0.946,1,0,-5.309,0.0367,0.0113,0.0,0.177,0.475,148.741,241235,4,rock
5yZ55eRl1UONHlF32K5Pe5,Glory Days,28,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.571,0.961,9,1,-4.89,0.0324,0.0329,0.0,0.127,0.979,117.462,255267,4,rock
0oQWqzwnN0HGcQwthqKY3c,Brilliant Disguise,27,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.698,0.914,9,1,-5.686,0.0312,0.133,0.0,0.0349,0.939,126.337,255570,4,rock
6jX84DZBIBRRUnZ4kju4Mt,Streets of Philadelphia,29,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.709,0.258,5,1,-12.872,0.0302,0.158,0.348,0.0912,0.483,93.686,254422,4,rock
6zuVjMhpoDEVLWScbnM1vW,Born in the U.S.A.,27,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.4,0.95,4,1,-5.834,0.062,0.000427,9.65e-05,0.328,0.557,122.177,278501,4,rock
3fZrd0PS71qiLsNimCWLe0,Tougher Than the Rest,27,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.584,0.663,5,1,-6.665,0.0265,0.154,0.000267,0.0882,0.569,98.952,275953,4,rock
5dhQylmS1uX3AIAMoLlXUC,Human Touch,26,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.647,0.717,0,1,-7.339,0.0276,0.00372,3.77e-05,0.149,0.441,115.178,389607,4,rock
4qCzld5Fr6CQtQqxKbCmHP,If I Should Fall Behind,26,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.723,0.326,2,1,-10.215,0.0295,0.25,1.49e-05,0.164,0.293,112.705,177008,4,rock
2cSBjBv8hvXLo8IEvx5CZV,The Rising,25,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.497,0.761,10,1,-6.364,0.0326,0.0581,0.0,0.0918,0.335,110.211,287688,4,rock
4W91xjQIKZZir7EbVXGurI,The Ghost of Tom Joad,25,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.471,0.133,11,0,-14.598,0.0357,0.471,0.297,0.106,0.0798,88.58,261910,4,rock
36H0zSje6sDLZNdEp3LTC0,Secret Garden,25,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Best of Bruce Springsteen (Expanded Edition),spotify:album:16Ng1RWBMnNeaf4Bbckyk4,0.518,0.336,0,1,-14.419,0.0256,0.58,0.0513,0.103,0.128,86.83,267723,4,rock
